YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FLIGHT_NUM,ORIGIN,DEST,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,DISTANCE,ARR_DELAY,DELAY
2016,1,18,1,427,JFK,ATL,1715,1715,0,2003,1948,760,-15,NO
2016,1,18,1,456,JFK,SEA,700,700,0,1020,1038,2422,18,YES
2016,1,18,1,514,ATL,MSP,1205,1414,129,1354,1556,907,122,YES
2016,1,18,1,589,MSP,SEA,910,910,0,1100,1056,1399,-4,NO
2016,1,18,1,744,MSP,ATL,1005,1010,5,1334,1322,907,-12,NO
2016,1,18,1,789,SEA,MSP,1315,1314,-1,1837,1832,1399,-5,NO
2016,1,15,5,1096,DTW,MSP,1210,1208,-2,1313,1251,528,-22,NO
2016,1,16,6,1991,MSP,ATL,525,521,-4,853,843,907,-10,NO
2016,1,16,6,2074,ATL,MSP,1735,1735,0,1922,1901,907,-21,NO
2016,1,16,6,2221,MSP,SEA,1350,1346,-4,1537,1534,1399,-3,NO
2016,1,16,6,2350,ATL,JFK,810,810,0,1025,1008,760,-17,NO
2016,1,16,6,2440,SEA,MSP,35,29,-6,547,531,1399,-16,NO
2016,1,16,6,2536,MSP,SEA,2015,2010,-5,2200,2204,1399,4,NO
2016,1,16,6,2842,MSP,ATL,1315,1312,-3,1646,1628,907,-18,NO
2016,1,17,7,87,DTW,MSP,1540,1540,0,1647,1623,528,-24,NO
2016,1,17,7,423,JFK,ATL,1325,1325,0,1600,1603,760,3,NO
2016,1,17,7,445,JFK,ATL,1715,1715,0,2002,2025,760,23,YES
2016,1,17,7,478,ATL,JFK,1205,1216,11,1421,1409,760,-12,NO
2016,1,17,7,588,SEA,MSP,1112,1111,-1,1632,1629,1399,-3,NO
2016,1,17,7,744,MSP,ATL,1005,1003,-2,1333,1329,907,-4,NO
2016,1,17,7,822,SEA,DTW,700,657,-3,1415,1408,1927,-7,NO
2016,1,17,7,888,MSP,ATL,1629,1628,-1,1959,1939,907,-20,NO
2016,1,17,7,984,ATL,JFK,2205,2204,-1,22,2359,760,-23,NO
2016,1,17,7,1096,DTW,MSP,1200,1159,-1,1300,1257,528,-3,NO
2016,1,17,7,1145,ATL,DTW,1635,1645,10,1839,1836,594,-3,NO
2016,1,18,1,1291,SEA,ATL,830,837,7,1614,1559,2182,-15,NO
2016,1,18,1,1461,DTW,SEA,1215,1214,-1,1430,1406,1927,-24,NO
2016,1,18,1,1575,ATL,JFK,2205,2213,8,25,20,760,-5,NO
2016,1,18,1,1651,DTW,SEA,2008,2003,-5,2221,2227,1927,6,NO
2016,1,18,1,866,ATL,MSP,1350,1348,-2,1540,1527,907,-13,NO
2016,1,18,1,929,DTW,ATL,1627,1707,40,1840,1851,594,11,NO
2016,1,18,1,987,SEA,DTW,2300,2304,4,615,610,1927,-5,NO
2016,1,18,1,1096,DTW,MSP,1200,1335,95,1303,1410,528,67,YES
2016,1,18,1,1122,MSP,ATL,729,745,16,1104,1054,907,-10,NO
2016,1,18,1,1195,DTW,JFK,2000,2020,20,2159,2151,509,-8,NO
2016,1,19,2,784,ATL,MSP,835,849,14,1020,1025,907,5,NO
2016,1,19,2,840,MSP,DTW,1951,1946,-5,2234,2210,528,-24,NO
2016,1,19,2,888,MSP,ATL,1625,1618,-7,1956,1939,907,-17,NO
2016,1,19,2,946,DTW,MSP,1735,1734,-1,1843,1828,528,-15,NO
2016,1,19,2,991,ATL,DTW,1200,1205,5,1404,1404,594,0,NO
2016,1,19,2,1107,ATL,SEA,1920,1921,1,2205,2146,2182,-19,NO
2016,1,19,2,1173,MSP,DTW,830,831,1,1114,1059,528,-15,NO
2016,1,19,2,1267,ATL,DTW,1735,1733,-2,1934,1920,594,-14,NO
2016,1,19,2,1403,ATL,SEA,1350,1354,4,1625,1620,2182,-5,NO
2016,1,19,2,1476,DTW,MSP,1345,1341,-4,1444,1426,528,-18,NO
2016,1,19,2,1650,DTW,MSP,705,1015,190,824,1119,528,175,YES
2016,1,19,2,2817,JFK,DTW,909,904,-5,1123,1102,509,-21,NO
2016,1,20,3,53,MSP,DTW,1530,1531,1,1814,1813,528,-1,NO
2016,1,20,3,325,DTW,ATL,1454,1504,10,1706,1706,594,0,NO
2016,1,20,3,433,JFK,ATL,820,902,42,1055,1124,760,29,YES
2016,1,20,3,460,JFK,SEA,1825,1820,-5,2151,2117,2422,-34,NO
2016,1,20,3,514,ATL,MSP,1205,1204,-1,1353,1354,907,1,NO
2016,1,17,7,1734,MSP,DTW,1150,1146,-4,1431,1420,528,-11,NO
2016,1,17,7,1795,ATL,JFK,1745,1740,-5,2012,2019,760,7,NO
2016,1,17,7,1961,MSP,ATL,1939,1937,-2,2303,2246,907,-17,NO
2016,1,17,7,2054,JFK,ATL,1930,2119,109,2208,56,760,168,YES
2016,1,17,7,2188,ATL,SEA,1630,1628,-2,1909,1912,2182,3,NO
2016,1,18,1,2074,ATL,MSP,1754,1753,-1,1943,1938,907,-5,NO
2016,1,18,1,2221,MSP,SEA,1130,1148,18,1322,1335,1399,13,NO
2016,1,18,1,2287,ATL,MSP,2215,2215,0,2357,2357,907,0,NO
2016,1,18,1,2393,ATL,DTW,1915,1915,0,2117,2110,594,-7,NO
2016,1,18,1,2440,SEA,MSP,35,38,3,550,538,1399,-12,NO
2016,1,18,1,2536,MSP,SEA,1933,1933,0,2125,2121,1399,-4,NO
2016,1,18,1,2817,JFK,DTW,909,1002,53,1123,1216,509,53,YES
2016,1,19,2,8,MSP,ATL,1732,1730,-2,2105,2046,907,-19,NO
2016,1,19,2,87,DTW,MSP,1540,1535,-5,1649,1628,528,-21,NO
2016,1,19,2,425,JFK,ATL,1501,1502,1,1750,1715,760,-35,NO
2016,1,19,2,438,JFK,ATL,610,658,48,850,932,760,42,YES
2016,1,19,2,485,JFK,SEA,1615,1609,-6,1945,1907,2422,-38,NO
2016,1,19,2,588,SEA,MSP,1105,1128,23,1627,1643,1399,16,YES
2016,1,20,3,1397,MSP,SEA,1415,1425,10,1603,1602,1399,-1,NO
2016,1,18,1,1715,DTW,ATL,1015,1011,-4,1229,1159,594,-30,NO
2016,1,18,1,1782,DTW,SEA,1505,1501,-4,1710,1708,1927,-2,NO
2016,1,18,1,1852,ATL,SEA,1113,1140,27,1351,1419,2182,28,YES
2016,1,18,1,1991,MSP,ATL,525,528,3,857,853,907,-4,NO
2016,1,19,2,1715,DTW,ATL,1015,1010,-5,1229,1151,594,-38,NO
2016,1,19,2,1782,DTW,SEA,1505,1503,-2,1710,1651,1927,-19,NO
2016,1,19,2,1852,ATL,SEA,1113,1129,16,1351,1353,2182,2,NO
2016,1,19,2,2005,ATL,DTW,725,723,-2,922,911,594,-11,NO
2016,1,19,2,2134,SEA,ATL,1450,1452,2,2232,2214,2182,-18,NO
2016,1,19,2,2260,SEA,ATL,1055,1047,-8,1838,1824,2182,-14,NO
2016,1,19,2,2312,MSP,JFK,1755,1748,-7,2149,2118,1029,-31,NO
2016,1,19,2,2394,JFK,ATL,1930,1929,-1,2211,2150,760,-21,NO
2016,1,19,2,2448,DTW,ATL,1205,1204,-1,1417,1353,594,-24,NO
2016,1,20,3,2260,SEA,ATL,1055,1050,-5,1838,1825,2182,-13,NO
2016,1,20,3,2312,MSP,JFK,1755,1755,0,2149,2127,1029,-22,NO
2016,1,20,3,2413,SEA,JFK,700,657,-3,1515,1505,2422,-10,NO
2016,1,13,3,1991,MSP,ATL,525,526,1,857,855,907,-2,NO
2016,1,13,3,2074,ATL,MSP,1754,1801,7,1943,1953,907,10,NO
2016,1,13,3,2221,MSP,SEA,1130,1128,-2,1322,1305,1399,-17,NO
2016,1,13,3,2287,ATL,MSP,2215,2215,0,2357,2348,907,-9,NO
2016,1,13,3,2382,ATL,MSP,1915,1929,14,2108,2109,907,1,NO
2016,1,13,3,2440,SEA,MSP,35,30,-5,550,523,1399,-27,NO
2016,1,13,3,2610,ATL,MSP,730,735,5,914,910,907,-4,NO
2016,1,13,3,2834,MSP,SEA,701,700,-1,855,838,1399,-17,NO
2016,1,14,4,52,DTW,MSP,834,830,-4,945,913,528,-32,NO
2016,1,21,4,1055,DTW,MSP,1958,1957,-1,2102,2042,528,-20,NO
2016,1,21,4,1108,MSP,ATL,1500,1514,14,1833,1913,907,40,YES
2016,1,21,4,1173,MSP,DTW,830,829,-1,1114,1059,528,-15,NO
2016,1,12,2,528,ATL,MSP,1625,1639,14,1817,1826,907,9,NO
2016,1,12,2,629,ATL,DTW,915,912,-3,1110,1107,594,-3,NO
2016,1,12,2,783,MSP,ATL,620,630,10,948,948,907,0,NO
2016,1,12,2,838,DTW,ATL,1900,1858,-2,2114,2103,594,-11,NO
2016,1,12,2,875,ATL,JFK,1515,1514,-1,1747,1719,760,-28,NO
2016,1,12,2,945,DTW,ATL,1345,1347,2,1558,1534,594,-24,NO
2016,1,12,2,987,SEA,DTW,2300,2313,13,615,617,1927,2,NO
2016,1,12,2,1096,DTW,MSP,1210,1218,8,1313,1342,528,29,YES
2016,1,12,2,1145,ATL,DTW,1620,1618,-2,1824,1815,594,-9,NO
2016,1,12,2,1231,ATL,DTW,1341,1408,27,1542,1608,594,26,YES
2016,1,13,3,976,ATL,JFK,1000,959,-1,1213,1206,760,-7,NO
2016,1,13,3,1055,DTW,MSP,1958,1958,0,2102,2144,528,42,YES
2016,1,13,3,1108,MSP,ATL,1500,1457,-3,1831,1834,907,3,NO
2016,1,13,3,1173,MSP,DTW,830,829,-1,1114,1053,528,-21,NO
2016,1,13,3,1267,ATL,DTW,1735,1729,-6,1934,1936,594,2,NO
2016,1,13,3,1403,ATL,SEA,1350,1353,3,1625,1620,2182,-5,NO
2016,1,13,3,1476,DTW,MSP,1345,1340,-5,1444,1427,528,-17,NO
2016,1,13,3,1650,DTW,MSP,705,704,-1,824,819,528,-5,NO
2016,1,13,3,1768,SEA,MSP,815,811,-4,1336,1336,1399,0,NO
2016,1,13,3,1815,MSP,ATL,905,910,5,1234,1236,907,2,NO
2016,1,22,5,8,MSP,ATL,1732,1803,31,2105,2145,907,40,YES
2016,1,20,3,1593,SEA,ATL,2316,2320,4,653,659,2182,6,NO
2016,1,20,3,1715,DTW,ATL,1015,1012,-3,1229,1233,594,4,NO
2016,1,20,3,1782,DTW,SEA,1505,1459,-6,1710,1651,1927,-19,NO
2016,1,20,3,1852,ATL,SEA,1113,1111,-2,1351,1328,2182,-23,NO
2016,1,20,3,2005,ATL,DTW,725,720,-5,922,906,594,-16,NO
2016,1,20,3,2134,SEA,ATL,1450,1445,-5,2232,2219,2182,-13,NO
2016,1,21,4,1893,DTW,ATL,835,839,4,1048,1036,594,-12,NO
2016,1,21,4,2005,ATL,DTW,725,723,-2,922,909,594,-13,NO
2016,1,21,4,2134,SEA,ATL,1450,1449,-1,2232,2242,2182,10,NO
2016,1,21,4,2260,SEA,ATL,1055,1112,17,1838,1848,2182,10,NO
2016,1,21,4,2312,MSP,JFK,1755,1754,-1,2149,2151,1029,2,NO
2016,1,21,4,2394,JFK,ATL,1930,1941,11,2211,2237,760,26,YES
2016,1,21,4,2448,DTW,ATL,1205,1204,-1,1417,1417,594,0,NO
2016,1,20,3,2536,MSP,SEA,1933,1931,-2,2125,2140,1399,15,YES
2016,1,20,3,2802,JFK,MSP,1129,1122,-7,1344,1318,1029,-26,NO
2016,1,21,4,7,ATL,MSP,1046,1044,-2,1230,1209,907,-21,NO
2016,1,21,4,86,MSP,DTW,1353,1526,93,1637,1832,528,115,YES
2016,1,21,4,423,JFK,ATL,1325,1322,-3,1600,1546,760,-14,NO
2016,1,21,4,456,JFK,SEA,700,659,-1,1020,1012,2422,-8,NO
2016,1,21,4,514,ATL,MSP,1205,1248,43,1354,1423,907,29,YES
2016,1,21,4,589,MSP,SEA,910,1106,116,1100,1256,1399,116,YES
2016,1,21,4,744,MSP,ATL,1005,1026,21,1334,1406,907,32,YES
2016,1,21,4,789,SEA,MSP,1315,1316,1,1837,1832,1399,-5,NO
2016,1,21,4,844,ATL,MSP,1046,1042,-4,1230,1220,907,-10,NO
2016,1,21,4,902,ATL,DTW,1456,1455,-1,1655,1650,594,-5,NO
2016,1,21,4,976,ATL,JFK,1000,1008,8,1213,1208,760,-5,NO
2016,1,22,5,1473,SEA,JFK,1110,1106,-4,1930,1935,2422,5,NO
2016,1,22,5,1542,SEA,JFK,2305,,,723,,2422,,NO
2016,1,22,5,1650,DTW,MSP,705,704,-1,824,806,528,-18,NO
2016,1,22,5,1770,SEA,MSP,1530,1530,0,2048,2035,1399,-13,NO
2016,1,22,5,1795,ATL,JFK,1745,,,2014,,760,,NO
2016,1,22,5,1852,ATL,SEA,1113,1135,22,1351,1339,2182,-12,NO
2016,1,22,5,1991,MSP,ATL,525,523,-2,857,907,907,10,NO
2016,1,22,5,2074,ATL,MSP,1754,1755,1,1943,1921,907,-22,NO
2016,1,21,4,1290,ATL,DTW,2210,2206,-4,5,2351,594,-14,NO
2016,1,21,4,1419,SEA,MSP,645,646,1,1204,1158,1399,-6,NO
2016,1,21,4,1542,SEA,JFK,2305,2300,-5,723,712,2422,-11,NO
2016,1,21,4,1651,DTW,SEA,2008,2020,12,2221,2223,1927,2,NO
2016,1,21,4,1768,SEA,MSP,815,813,-2,1337,1327,1399,-10,NO
2016,1,21,4,1815,MSP,ATL,905,1309,244,1234,1657,907,263,YES
2016,1,22,5,2312,MSP,JFK,1755,,,2149,,1029,,NO
2016,1,22,5,2382,ATL,MSP,1915,1915,0,2108,2053,907,-15,NO
2016,1,22,5,2424,SEA,DTW,1348,1342,-6,2104,2059,1927,-5,NO
2016,1,22,5,2508,SEA,DTW,940,934,-6,1655,1647,1927,-8,NO
2016,1,22,5,2793,DTW,MSP,1001,1002,1,1107,1041,528,-26,NO
2016,1,22,5,2817,JFK,DTW,909,901,-8,1120,1058,509,-22,NO
2016,1,23,6,8,MSP,ATL,1732,1732,0,2103,2047,907,-16,NO
2016,1,23,6,87,DTW,MSP,1540,1741,121,1647,1829,528,102,YES
2016,1,23,6,423,JFK,ATL,1325,,,1600,,760,,NO
2016,1,23,6,425,JFK,ATL,1540,,,1827,,760,,NO
2016,1,23,6,427,JFK,SEA,740,,,1053,,2422,,NO
2016,1,23,6,431,JFK,ATL,610,832,142,845,,760,,NO
2016,1,23,6,438,JFK,ATL,805,,,1042,,760,,NO
2016,1,23,6,445,JFK,ATL,1715,,,2002,,760,,NO
2016,1,23,6,460,JFK,SEA,1825,,,2146,,2422,,NO
2016,1,23,6,478,ATL,JFK,1205,,,1423,,760,,NO
2016,1,23,6,485,JFK,SEA,1615,,,1940,,2422,,NO
2016,1,23,6,528,ATL,MSP,1625,1652,27,1815,1832,907,17,YES
2016,1,23,6,630,DTW,ATL,1945,1942,-3,2157,2143,594,-14,NO
2016,1,23,6,789,SEA,MSP,1300,1252,-8,1822,1752,1399,-30,NO
2016,1,23,6,875,ATL,JFK,1515,,,1747,,760,,NO
2016,1,23,6,888,MSP,ATL,1625,1625,0,1955,1944,907,-11,NO
2016,1,21,4,2536,MSP,SEA,1933,1933,0,2125,2102,1399,-23,NO
2016,1,21,4,2802,JFK,MSP,1129,1122,-7,1344,1336,1029,-8,NO
2016,1,23,6,1290,ATL,DTW,2210,2210,0,3,3,594,0,NO
2016,1,23,6,1419,SEA,MSP,645,639,-6,1201,1138,1399,-23,NO
2016,1,23,6,1473,SEA,JFK,1150,,,2008,,2422,,NO
2016,1,23,6,1542,SEA,JFK,2250,,,705,,2422,,NO
2016,1,23,6,1676,ATL,MSP,1205,1211,6,1351,1345,907,-6,NO
2016,1,23,6,1782,DTW,SEA,1505,1506,1,1709,1650,1927,-19,NO
2016,1,23,6,1795,ATL,JFK,1745,,,2012,,760,,NO
2016,1,23,6,1991,MSP,ATL,525,520,-5,853,848,907,-5,NO
2016,1,23,6,2112,JFK,ATL,1930,,,2207,,760,,NO
2016,1,23,6,2134,SEA,ATL,1450,1526,36,2230,2243,2182,13,NO
2016,1,23,6,2283,DTW,ATL,600,557,-3,817,754,594,-23,NO
2016,1,23,6,2350,ATL,JFK,810,,,1025,,760,,NO
2016,1,24,7,2260,SEA,ATL,1055,1056,1,1838,1822,2182,-16,NO
2016,1,24,7,2312,MSP,JFK,1755,1806,11,2149,2137,1029,-12,NO
2016,1,24,7,2350,ATL,JFK,810,,,1028,,760,,NO
2016,1,24,7,2413,SEA,JFK,700,758,58,1515,1608,2422,53,YES
2016,1,24,7,2510,ATL,DTW,2053,2117,24,2251,2310,594,19,YES
2016,1,22,5,87,DTW,MSP,1540,1608,28,1648,1653,528,5,NO
2016,1,22,5,425,JFK,ATL,1715,1715,0,2003,1956,760,-7,NO
2016,1,22,5,460,JFK,SEA,1825,1819,-6,2151,2106,2422,-45,NO
2016,1,22,5,528,ATL,MSP,1625,1638,13,1815,1801,907,-14,NO
2016,1,22,5,629,ATL,DTW,915,915,0,1110,1045,594,-25,NO
2016,1,22,5,780,MSP,DTW,1020,1017,-3,1304,1330,528,26,YES
2016,1,22,5,822,SEA,DTW,704,658,-6,1419,1424,1927,5,NO
2016,1,22,5,875,ATL,JFK,1515,1611,56,1744,1808,760,24,YES
2016,1,22,5,945,DTW,ATL,1345,1345,0,1555,1553,594,-2,NO
2016,1,22,5,984,ATL,JFK,2050,,,2314,,760,,NO
2016,1,22,5,991,ATL,DTW,1200,1239,39,1404,1411,594,7,NO
2016,1,22,5,1107,ATL,SEA,1920,1923,3,2205,2137,2182,-28,NO
2016,1,22,5,1145,ATL,DTW,1620,1627,7,1824,1802,594,-22,NO
2016,1,22,5,1195,DTW,JFK,2000,,,2159,,509,,NO
2016,1,22,5,1267,ATL,DTW,1735,1743,8,1934,1913,594,-21,NO
2016,1,22,5,1403,ATL,SEA,1350,1742,232,1625,2017,2182,232,YES
2016,1,24,7,1403,ATL,SEA,1350,1350,0,1625,1605,2182,-20,NO
2016,1,24,7,1476,DTW,MSP,1345,1343,-2,1444,1427,528,-17,NO
2016,1,24,7,1650,DTW,MSP,705,702,-3,824,816,528,-8,NO
2016,1,24,7,1768,SEA,MSP,815,813,-2,1336,1324,1399,-12,NO
2016,1,24,7,1815,MSP,ATL,905,900,-5,1234,1236,907,2,NO
2016,1,23,6,2413,SEA,JFK,700,,,1515,,2422,,NO
2016,1,23,6,2440,SEA,MSP,35,31,-4,547,534,1399,-13,NO
2016,1,23,6,2536,MSP,SEA,1940,1940,0,2127,2137,1399,10,NO
2016,1,23,6,2576,JFK,DTW,1900,,,2115,,509,,NO
2016,1,23,6,2842,MSP,ATL,1315,1418,63,1646,1746,907,60,YES
2016,1,24,7,87,DTW,MSP,1540,1540,0,1649,1634,528,-15,NO
2016,1,24,7,425,JFK,ATL,1715,,,2003,,760,,NO
2016,1,24,7,426,JFK,MSP,1129,,,1341,,1029,,NO
2016,1,24,7,433,JFK,ATL,820,,,1055,,760,,NO
2016,1,24,7,446,JFK,ATL,610,,,849,,760,,NO
2016,1,24,7,456,JFK,SEA,700,,,1020,,2422,,NO
2016,1,24,7,460,JFK,SEA,1825,,,2151,,2422,,NO
2016,1,24,7,463,JFK,ATL,1100,1912,492,1337,2127,760,470,YES
2016,1,24,7,485,JFK,SEA,1615,,,1945,,2422,,NO
2016,1,24,7,557,MSP,DTW,635,632,-3,921,911,528,-10,NO
2016,1,24,7,630,DTW,ATL,1740,1736,-4,1954,1914,594,-40,NO
2016,1,24,7,783,MSP,ATL,620,619,-1,948,927,907,-21,NO
2016,1,24,7,838,DTW,ATL,1900,1918,18,2114,2107,594,-7,NO
2016,1,24,7,888,MSP,ATL,1625,1622,-3,1956,1942,907,-14,NO
2016,1,24,7,946,DTW,MSP,1725,1724,-1,1833,1826,528,-7,NO
2016,1,24,7,976,ATL,JFK,1000,,,1213,,760,,NO
2016,1,24,7,1055,DTW,MSP,1958,2001,3,2102,2101,528,-1,NO
2016,1,24,7,1108,MSP,ATL,1500,1457,-3,1833,1813,907,-20,NO
2016,1,24,7,1173,MSP,DTW,830,826,-4,1114,1048,528,-26,NO
2016,1,24,7,1267,ATL,DTW,1735,1735,0,1934,1943,594,9,NO
2016,1,25,1,1055,DTW,MSP,1958,2007,9,2102,2101,528,-1,NO
2016,1,25,1,1108,MSP,ATL,1500,1511,11,1833,1914,907,41,YES
2016,1,25,1,1173,MSP,DTW,830,827,-3,1114,1104,528,-10,NO
2016,1,25,1,1187,MSP,SEA,1739,1739,0,1928,2239,1399,,NO
2016,1,25,1,1290,ATL,DTW,2210,2207,-3,5,2349,594,-16,NO
2016,1,24,7,2803,JFK,ATL,1815,1902,47,2105,2110,760,5,NO
2016,1,24,7,2817,JFK,DTW,909,,,1123,,509,,NO
2016,1,25,1,86,MSP,DTW,1353,1351,-2,1636,1635,528,-1,NO
2016,1,25,1,423,JFK,ATL,1325,1340,15,1600,1558,760,-2,NO
2016,1,25,1,440,JFK,MSP,1129,1211,42,1344,1411,1029,27,YES
2016,1,25,1,485,JFK,SEA,1615,1734,79,1945,2020,2422,35,YES
2016,1,25,1,588,SEA,MSP,1105,1106,1,1627,1624,1399,-3,NO
2016,1,25,1,652,ATL,MSP,2105,2148,43,2256,2308,907,12,NO
2016,1,25,1,784,ATL,MSP,835,835,0,1020,1013,907,-7,NO
2016,1,25,1,840,MSP,DTW,1951,1949,-2,2234,2253,528,19,YES
2016,1,25,1,888,MSP,ATL,1625,1619,-6,1956,1950,907,-6,NO
2016,1,25,1,946,DTW,MSP,1735,1751,16,1843,1847,528,4,NO
2016,1,25,1,2842,MSP,ATL,1315,1321,6,1649,1657,907,8,NO
2016,1,26,2,53,MSP,DTW,1530,1529,-1,1814,1756,528,-18,NO
2016,1,26,2,325,DTW,ATL,1454,1448,-6,1706,1656,594,-10,NO
2016,1,26,2,427,JFK,ATL,1715,1710,-5,2003,1941,760,-22,NO
2016,1,26,2,460,JFK,SEA,1825,1824,-1,2151,2139,2422,-12,NO
2016,1,26,2,528,ATL,MSP,1625,1625,0,1816,1801,907,-15,NO
2016,1,26,2,629,ATL,DTW,915,917,2,1110,1106,594,-4,NO
2016,1,26,2,783,MSP,ATL,620,618,-2,948,957,907,9,NO
2016,1,26,2,838,DTW,ATL,1900,1853,-7,2114,2057,594,-17,NO
2016,1,26,2,875,ATL,JFK,1515,1515,0,1744,1715,760,-29,NO
2016,1,26,2,945,DTW,ATL,1345,1340,-5,1558,1533,594,-25,NO
2016,1,26,2,987,SEA,DTW,2300,2300,0,615,559,1927,-16,NO
2016,1,26,2,1096,DTW,MSP,1210,1205,-5,1313,1249,528,-24,NO
2016,1,26,2,1145,ATL,DTW,1620,1619,-1,1824,1757,594,-27,NO
2016,1,26,2,1231,ATL,DTW,1341,1335,-6,1542,1525,594,-17,NO
2016,1,26,2,1397,MSP,SEA,1415,1427,12,1603,1558,1399,-5,NO
2016,1,26,2,1473,SEA,JFK,1110,1119,9,1930,1932,2422,2,NO
2016,1,24,7,1975,MSP,ATL,1125,1258,93,1458,1609,907,71,YES
2016,1,24,7,2032,MSP,JFK,700,,,1049,,1029,,NO
2016,1,24,7,2134,SEA,ATL,1450,1450,0,2232,2223,2182,-9,NO
2016,1,25,1,1893,DTW,ATL,835,835,0,1049,1037,594,-12,NO
2016,1,25,1,2005,ATL,DTW,725,727,2,922,913,594,-9,NO
2016,1,25,1,2134,SEA,ATL,1450,1447,-3,2232,2219,2182,-13,NO
2016,1,25,1,2260,SEA,ATL,1055,1110,15,1838,1838,2182,0,NO
2016,1,25,1,2312,MSP,JFK,1755,1755,0,2149,2201,1029,12,NO
2016,1,25,1,2393,ATL,DTW,1915,1915,0,2116,2108,594,-8,NO
2016,1,25,1,2442,JFK,ATL,1929,2024,55,2211,2254,760,43,YES
2016,1,25,1,2536,MSP,SEA,1933,1947,14,2125,2148,1399,23,YES
2016,1,25,1,2817,JFK,DTW,909,936,27,1123,1125,509,2,NO
2016,1,27,3,1290,ATL,DTW,2210,2207,-3,5,2354,594,-11,NO
2016,1,27,3,1419,SEA,MSP,645,642,-3,1204,1141,1399,-23,NO
2016,1,25,1,1461,DTW,SEA,1215,1219,4,1430,1349,1927,-41,NO
2016,1,25,1,1593,SEA,ATL,2316,2305,-11,653,633,2182,-20,NO
2016,1,25,1,1707,DTW,MSP,834,831,-3,945,929,528,-16,NO
2016,1,25,1,1770,SEA,MSP,1530,1523,-7,2048,2048,1399,0,NO
2016,1,25,1,1840,MSP,DTW,1759,1803,4,2044,2105,528,21,YES
2016,1,26,2,1598,SEA,ATL,620,619,-1,1404,1355,2182,-9,NO
2016,1,26,2,1715,DTW,ATL,1015,1009,-6,1229,1204,594,-25,NO
2016,1,26,2,1782,DTW,SEA,1505,1519,14,1710,1703,1927,-7,NO
2016,1,26,2,1852,ATL,SEA,1113,1110,-3,1351,1329,2182,-22,NO
2016,1,26,2,2005,ATL,DTW,725,723,-2,922,910,594,-12,NO
2016,1,26,2,2134,SEA,ATL,1450,1446,-4,2232,2214,2182,-18,NO
2016,1,26,2,2260,SEA,ATL,1055,1055,0,1838,1849,2182,11,NO
2016,1,26,2,2312,MSP,JFK,1755,1749,-6,2149,2147,1029,-2,NO
2016,1,27,3,2134,SEA,ATL,1450,1445,-5,2232,2213,2182,-19,NO
2016,1,27,3,2260,SEA,ATL,1055,1109,14,1838,1839,2182,1,NO
2016,1,27,3,2312,MSP,JFK,1755,1752,-3,2149,2130,1029,-19,NO
2016,1,27,3,2413,SEA,JFK,700,700,0,1515,1505,2422,-10,NO
2016,1,27,3,2448,DTW,ATL,1205,1202,-3,1417,1353,594,-24,NO
2016,1,27,3,2793,DTW,MSP,1001,958,-3,1107,1050,528,-17,NO
2016,1,27,3,2834,MSP,SEA,701,658,-3,855,847,1399,-8,NO
2016,1,28,4,52,DTW,MSP,834,843,9,945,927,528,-18,NO
2016,1,28,4,281,DTW,SEA,840,837,-3,1100,1035,1927,-25,NO
2016,1,28,4,440,JFK,ATL,610,605,-5,850,850,760,0,NO
2016,1,28,4,485,JFK,SEA,1615,1612,-3,1945,1915,2422,-30,NO
2016,1,28,4,588,SEA,MSP,1105,1103,-2,1627,1604,1399,-23,NO
2016,1,28,4,652,ATL,MSP,2105,2107,2,2257,2238,907,-19,NO
2016,1,28,4,784,ATL,MSP,835,840,5,1020,1007,907,-13,NO
2016,1,28,4,2794,DTW,ATL,720,715,-5,946,920,594,-26,NO
2016,1,28,4,2834,MSP,SEA,701,656,-5,855,842,1399,-13,NO
2016,1,29,5,86,MSP,DTW,1353,1349,-4,1637,1618,528,-19,NO
2016,1,29,5,423,JFK,ATL,1325,1321,-4,1602,1531,760,-31,NO
2016,1,29,5,456,JFK,SEA,700,656,-4,1020,956,2422,-24,NO
2016,1,29,5,514,ATL,MSP,1205,1204,-1,1354,1343,907,-11,NO
2016,1,29,5,589,MSP,SEA,910,1051,101,1100,1224,1399,84,YES
2016,1,29,5,744,MSP,ATL,1005,1003,-2,1334,1310,907,-24,NO
2016,1,29,5,789,SEA,MSP,1315,1328,13,1837,1848,1399,11,NO
2016,1,29,5,866,ATL,MSP,1350,1354,4,1540,1525,907,-15,NO
2016,1,29,5,929,DTW,ATL,1627,1645,18,1840,1829,594,-11,NO
2016,1,27,3,1476,DTW,MSP,1345,1343,-2,1444,1431,528,-13,NO
2016,1,27,3,1650,DTW,MSP,705,659,-6,824,816,528,-8,NO
2016,1,27,3,1768,SEA,MSP,815,812,-3,1336,1334,1399,-2,NO
2016,1,27,3,1815,MSP,ATL,905,934,29,1234,1259,907,25,YES
2016,1,27,3,1975,MSP,ATL,1125,1122,-3,1458,1443,907,-15,NO
2016,1,27,3,2039,ATL,SEA,831,831,0,1109,1103,2182,-6,NO
2016,1,28,4,1768,SEA,MSP,815,810,-5,1337,1315,1399,-22,NO
